DATE,PRICE,Open,High,Low,Vol.,Change %
"Feb 20, 2005",4116.4,4156.6,4159.5,4086.7,3.16B,-0.85%
"Feb 13, 2005",4151.8,4165.8,4177.8,4132.7,3.10B,-0.22%
"Feb 06, 2005",4160.8,4159.5,4188.8,4148.1,2.82B,0.11%
"Jan 30, 2005",4156.2,4096.6,4159.7,4094.6,3.18B,1.46%
"Jan 23, 2005",4096.4,4046.2,4114.3,4044.4,2.40B,1.24%
"Jan 16, 2005",4046.4,4064.2,4094.8,4031.3,2.61B,-0.41%
"Jan 09, 2005",4062.9,4063,4086.5,4056,2.48B,0.00%
"Jan 02, 2005",4062.8,4051.1,4068.4,4030.3,1.52B,0.24%
"Dec 26, 2004",4053.1,4048.3,4057.1,4038.7,494.36M,0.09%
"Dec 19, 2004",4049.3,3996.1,4049.3,3987.3,2.27B,1.35%
"Dec 12, 2004",3995.3,3911.2,4002.7,3911.2,2.79B,2.15%
"Dec 05, 2004",3911.4,3951.3,3972.4,3889.3,3.01B,-1.01%
"Nov 28, 2004",3951.4,3922,3960.1,3914.3,2.98B,0.73%
"Nov 21, 2004",3922.9,3885.1,3928.2,3841.6,3.17B,0.92%
"Nov 14, 2004",3887.3,3873.5,3902,3873.5,2.98B,0.38%
"Nov 07, 2004",3872.6,3849.6,3877.1,3830.2,3.06B,0.47%
"Oct 31, 2004",3854.5,3788.2,3866.7,3783.7,3.24B,1.80%
"Oct 24, 2004",3786.3,3720.6,3787.6,3688.3,4.19B,1.76%
"Oct 17, 2004",3720.7,3730.3,3730.3,3705.3,4.01B,-0.26%
"Oct 10, 2004",3730.4,3698.4,3734,3698.4,3.96B,0.93%
"Oct 03, 2004",3696,3675,3726.8,3674.8,2.64B,0.74%
"Sep 26, 2004",3669,3636.9,3683.1,3623,2.73B,0.92%
"Sep 19, 2004",3635.6,3650.1,3656.5,3627.9,3.06B,-0.23%
"Sep 12, 2004",3643.9,3601.5,3647.6,3601.4,2.82B,1.15%
"Sep 05, 2004",3602.5,3585.2,3613.8,3581.5,2.62B,0.50%
"Aug 29, 2004",3584.4,3567.7,3600,3560.5,2.77B,0.44%
"Aug 22, 2004",3568.7,3511.3,3574.9,3511.3,2.96B,1.74%
"Aug 15, 2004",3507.8,3491.2,3513.1,3479.3,2.25B,0.54%
"Aug 08, 2004",3489.1,3536.6,3536.6,3486.4,2.62B,-1.41%
"Aug 01, 2004",3538.9,3544.8,3572.5,3528.2,2.49B,-0.20%
"Jul 25, 2004",3546.1,3491.8,3548,3488.9,2.94B,1.44%
"Jul 18, 2004",3495.7,3534.4,3537.3,3495.7,2.77B,-1.07%
"Jul 11, 2004",3533.5,3560.1,3563.1,3521,2.27B,-0.71%
"Jul 04, 2004",3558.9,3531.6,3562.9,3518.9,2.92B,0.78%
"Jun 27, 2004",3531.5,3524,3537.3,3510.7,3.07B,0.24%
"Jun 20, 2004",3523,3526.2,3549,3519.4,3.51B,-0.01%
"Jun 13, 2004",3523.3,3472.8,3526.9,3458.6,2.87B,1.30%
"Jun 06, 2004",3478.1,3469.3,3498.3,3459.9,2.65B,0.33%
"May 30, 2004",3466.6,3447.5,3474.8,3446.8,2.44B,0.56%
"May 23, 2004",3447.3,3397.5,3462.2,3390.4,3.17B,1.56%
"May 16, 2004",3394.2,3367.9,3396.3,3346.8,2.56B,0.81%
"May 09, 2004",3366.8,3400.5,3400.5,3348.4,2.70B,-1.01%
"May 02, 2004",3401.2,3406,3417.6,3384.1,2.96B,-0.19%
"Apr 25, 2004",3407.7,3462.6,3464.5,3386.7,2.81B,-1.55%
"Apr 18, 2004",3461.5,3427,3472.5,3426.6,2.90B,1.09%
"Apr 11, 2004",3424.3,3459.4,3462,3416,2.16B,-0.93%
"Apr 04, 2004",3456.6,3438.1,3472.2,3438,2.07B,0.56%
"Mar 28, 2004",3437.4,3424.1,3445,3407.6,2.91B,0.39%
"Mar 21, 2004",3424.2,3428.6,3431.2,3375.8,3.04B,-0.16%
"Mar 14, 2004",3429.8,3407.2,3448.5,3393.9,3.14B,0.81%
"Mar 07, 2004",3402.1,3419.1,3432.6,3392.2,2.81B,-0.42%
"Feb 29, 2004",3416.3,3376.5,3416.3,3376.2,2.95B,1.30%
"Feb 22, 2004",3372.5,3359.6,3372.7,3337,2.97B,0.39%
"Feb 15, 2004",3359.5,3347.3,3372.2,3333.5,2.40B,0.35%
"Feb 08, 2004",3347.8,3290.1,3351.8,3289.3,2.74B,1.91%
"Feb 01, 2004",3285,3284.9,3296.4,3266.8,2.39B,0.04%
"Jan 25, 2004",3283.6,3349.3,3357.1,3271.2,2.55B,-1.87%
"Jan 18, 2004",3346.2,3303.1,3348,3303.1,2.54B,1.46%
"Jan 11, 2004",3298.1,3303.1,3322,3292.8,2.74B,-0.27%
"Jan 04, 2004",3307.1,3308.8,3331.1,3293.9,2.28B,-0.08%
"Dec 28, 2003",3309.8,3271.8,3310.8,3271.8,792.10M,1.19%
"Dec 21, 2003",3271,3241.5,3271.9,3241.5,959.93M,1.00%
"Dec 14, 2003",3238.5,3221.1,3253.6,3220.9,2.84B,0.69%
"Dec 07, 2003",3216.3,3232.5,3244.2,3190.4,2.34B,-0.49%
"Nov 30, 2003",3232.1,3194.1,3235.9,3173.3,2.24B,1.14%
"Nov 23, 2003",3195.7,3176.9,3206.9,3171.3,2.03B,0.64%
"Nov 16, 2003",3175.3,3213.4,3214.5,3170.5,2.51B,-1.25%
"Nov 09, 2003",3215.4,3261.7,3261.7,3212.4,2.79B,-1.53%
"Nov 02, 2003",3265.5,3282.3,3289.4,3244.2,2.43B,-0.51%
"Oct 26, 2003",3282.4,3266.6,3296.3,3252.6,2.74B,0.50%
"Oct 19, 2003",3266.2,3301.6,3317.5,3264.2,2.71B,-1.06%
"Oct 12, 2003",3301.3,3266.9,3307.1,3266.8,3.48B,1.07%
"Oct 05, 2003",3266.2,3211,3273.3,3210.8,2.71B,1.89%
"Sep 28, 2003",3205.7,3174.1,3209.5,3159.8,2.87B,0.94%
"Sep 21, 2003",3175.7,3223.7,3224.7,3169.6,3.18B,-1.48%
"Sep 14, 2003",3223.4,3196.6,3249.4,3185.9,2.98B,0.88%
"Sep 07, 2003",3195.2,3219.2,3249.8,3193,2.75B,-0.77%
"Aug 31, 2003",3220.1,3206.1,3243.8,3205,3.29B,0.54%
"Aug 24, 2003",3202.9,3181.1,3210.1,3161.9,3.41B,0.71%
"Aug 17, 2003",3180.4,3146.5,3180.7,3146.2,3.00B,1.20%
"Aug 10, 2003",3142.8,3135.8,3156.5,3133.3,2.71B,0.23%
"Aug 03, 2003",3135.7,3124.1,3142.3,3106,2.65B,0.31%
"Jul 27, 2003",3126,3083.2,3126.5,3069.8,2.75B,1.45%
"Jul 20, 2003",3081.3,3067.8,3084.4,3041.4,2.38B,0.54%
"Jul 13, 2003",3064.76,3022.8,3075.2,3022.8,2.48B,1.39%
"Jul 06, 2003",3022.8,3000.8,3036.9,3000.8,519.08M,0.73%
"Jun 29, 2003",3000.8,3018,3022.2,2977.5,-,-0.57%
"Jun 22, 2003",3018,3055.2,3073,2991.4,-,-1.22%
"Jun 15, 2003",3055.2,3053.4,3089,3037.9,-,0.06%
"Jun 08, 2003",3053.4,3018.1,3057.4,3009.7,-,1.17%
"Jun 01, 2003",3018.1,2979.8,3021.3,2979.8,-,1.29%
"May 25, 2003",2979.8,2966.3,2991.8,2948.7,-,0.46%
"May 18, 2003",2966.3,2925,2973.2,2893,-,1.43%
"May 11, 2003",2924.4,2928.2,2964.4,2917.4,-,-0.13%
"May 04, 2003",2928.2,2941,2957.7,2908.8,-,-0.44%
"Apr 27, 2003",2941,2961.7,2984.5,2930.7,-,-0.70%
"Apr 20, 2003",2961.7,2917,2971.8,2917,-,1.53%
"Apr 13, 2003",2917,2908.3,2948.3,2898.1,-,0.30%
"Apr 06, 2003",2908.3,2896.3,2946.9,2888,-,0.41%
"Mar 30, 2003",2896.3,2861.2,2896.3,2829.8,-,1.23%
"Mar 23, 2003",2861.2,2839.4,2875.2,2798.7,-,0.77%
"Mar 16, 2003",2839.4,2724.2,2851,2700.5,-,4.23%
"Mar 09, 2003",2724.2,2716.8,2731.7,2666.3,-,0.34%
"Mar 02, 2003",2715,2778.4,2795.9,2712.2,-,-2.28%
"Feb 23, 2003",2778.4,2804.4,2842.6,2772.3,-,-0.93%
"Feb 16, 2003",2804.4,2804.4,2857.4,2785.2,-,0.00%
"Feb 09, 2003",2804.4,2886.1,2886.1,2795.4,-,-2.83%
"Feb 02, 2003",2886.1,2935.4,2945.5,2864.3,-,-1.68%
"Jan 26, 2003",2935.4,3000.1,3000.1,2908.5,-,-2.16%
"Jan 19, 2003",3000.1,3024.8,3033.6,2992.2,-,-0.81%
"Jan 12, 2003",3024.7,3035.1,3056.7,3024.6,-,-0.34%
"Jan 05, 2003",3035.1,3022.8,3062,3022.8,-,0.31%
"Dec 29, 2002",3025.7,2991.4,3026.3,2955,-,1.15%
"Dec 22, 2002",2991.4,2978.8,3003.4,2978.8,-,0.42%
"Dec 15, 2002",2978.8,2941.2,2986.6,2918.1,-,1.28%
"Dec 08, 2002",2941.2,2991.8,3017.6,2929.2,-,-1.66%
"Dec 01, 2002",2990.7,3025.2,3047.6,2981.2,-,-1.14%
"Nov 24, 2002",3025.2,2998.9,3025.2,2961,-,0.86%
"Nov 17, 2002",2999.4,2966.6,3005.6,2941.1,-,1.17%
"Nov 10, 2002",2964.7,2972.6,2972.6,2915.4,-,-0.27%
"Nov 03, 2002",2972.6,2966.7,3038.9,2966.7,-,0.20%
"Oct 27, 2002",2966.7,2968.5,2995,2949.7,-,-0.02%
"Oct 20, 2002",2967.4,2967.3,2997.3,2944.3,-,0.00%
"Oct 13, 2002",2967.3,2883,2984.4,2883,-,2.92%
"Oct 06, 2002",2883,2939.8,2939.8,2842.6,-,-2.09%
"Sep 29, 2002",2944.4,2958.5,2970.9,2913.5,-,-0.71%
"Sep 22, 2002",2965.6,3024.2,3024.2,2944.3,-,-2.03%
"Sep 15, 2002",3027.2,3080,3105.1,3017.3,-,-1.71%
"Sep 08, 2002",3080,3042.1,3098.3,3042.1,-,1.25%
"Sep 01, 2002",3042.1,3073.7,3095.4,3033.1,-,-1.03%
"Aug 25, 2002",3073.7,3130.2,3139.7,3069,-,-1.91%
"Aug 18, 2002",3133.4,3084.2,3150.3,3084.2,-,1.60%
"Aug 11, 2002",3084.2,3058.5,3096.5,3036.3,-,1.03%
"Aug 04, 2002",3052.8,2998.4,3066.7,2909.5,-,1.67%
"Jul 28, 2002",3002.8,2941.1,3046.9,2941.1,-,2.10%
"Jul 21, 2002",2941.1,3041.7,3041.7,2934.6,-,-3.82%
"Jul 14, 2002",3058,3146,3146,3054,-,-2.80%
"Jul 07, 2002",3146,3164.3,3205.9,3133.6,-,-0.58%
"Jun 30, 2002",3164.3,3163.2,3177.7,3129,-,0.03%
"Jun 23, 2002",3163.2,3204.5,3204.5,3124.5,-,-1.29%
"Jun 16, 2002",3204.5,3245.6,3272.6,3196.2,-,-1.29%
"Jun 09, 2002",3246.4,3295.7,3298.4,3246.4,-,-1.50%
"Jun 02, 2002",3295.7,3325.1,3339.3,3280.1,-,-0.88%
"May 26, 2002",3325.1,3338.3,3345.2,3305.6,-,-0.40%
"May 19, 2002",3338.3,3361.8,3361.8,3320.4,-,-0.70%
"May 12, 2002",3361.8,3279.1,3368.1,3246.3,-,2.52%
"May 05, 2002",3279.1,3315.5,3315.5,3268.9,-,-1.07%
"Apr 28, 2002",3314.5,3327.2,3327.2,3288.1,-,-0.44%
"Apr 21, 2002",3329.2,3355,3372.1,3321.1,-,-0.77%
"Apr 14, 2002",3355,3307.7,3361.4,3306.5,-,1.43%
"Apr 07, 2002",3307.7,3340.2,3352.2,3301.5,-,-0.97%
"Mar 31, 2002",3340.2,3363.3,3363.3,3317,-,-0.69%
"Mar 24, 2002",3363.3,3381.6,3383.4,3333.3,-,-0.54%
"Mar 17, 2002",3381.6,3359.3,3418.9,3359.3,-,0.74%
"Mar 10, 2002",3356.7,3428.1,3439.2,3356.7,-,-2.08%
"Mar 03, 2002",3428.1,3362.1,3441.8,3361.7,-,1.96%
"Feb 24, 2002",3362.1,3366.7,3394.5,3338.5,-,-0.14%
"Feb 17, 2002",3366.7,3420.4,3420.4,3358.2,-,-1.57%
"Feb 10, 2002",3420.4,3394.3,3443.9,3394.3,-,0.78%
"Feb 03, 2002",3393.9,3386,3412.2,3351.6,-,0.23%
"Jan 27, 2002",3386,3382.7,3424.4,3370.1,-,0.10%
"Jan 20, 2002",3382.7,3331.2,3386.7,3324.4,-,1.55%
"Jan 13, 2002",3331.2,3360.1,3367.2,3322.3,-,-0.86%
"Jan 06, 2002",3360.1,3374.3,3390.6,3351.7,-,-0.42%
"Dec 30, 2001",3374.3,3363.9,3384.5,3349.5,-,0.31%
"Dec 23, 2001",3363.76,3314.1,3376,3314.1,-,1.50%
"Dec 16, 2001",3314.1,3237.7,3318.6,3236,-,2.36%
"Dec 09, 2001",3237.7,3312.7,3314.8,3235.4,-,-2.26%
"Dec 02, 2001",3312.7,3276.9,3318.6,3262,-,1.09%
"Nov 25, 2001",3276.9,3270.6,3304.8,3262.3,-,0.19%
"Nov 18, 2001",3270.6,3257.5,3295.4,3246.4,-,0.40%
"Nov 11, 2001",3257.5,3221.4,3280.7,3214.1,-,1.12%
"Nov 04, 2001",3221.4,3176.9,3225.2,3160.8,-,1.40%
"Oct 28, 2001",3176.9,3209.8,3217.1,3165.8,-,-1.02%
"Oct 21, 2001",3209.8,3111.4,3218.9,3108.7,-,3.16%
"Oct 14, 2001",3111.4,3159,3170,3108.3,-,-1.51%
"Oct 07, 2001",3159,3114.2,3175.9,3065.8,-,1.44%
"Sep 30, 2001",3114.2,2988,3114.6,2988,-,4.22%
"Sep 23, 2001",2988,2884.5,2999.5,2828,-,3.59%
"Sep 16, 2001",2884.5,3040.8,3040.8,2842,-,-5.14%
"Sep 09, 2001",3040.8,3178.7,3196.4,3015.8,-,-4.34%
"Sep 02, 2001",3178.7,3217.8,3237,3166.2,-,-1.22%
"Aug 26, 2001",3217.8,3288.2,3319.3,3217.8,-,-2.14%
"Aug 19, 2001",3288.2,3275.4,3291.1,3228.4,-,0.39%
"Aug 12, 2001",3275.4,3343.9,3347.9,3271.3,-,-2.05%
"Aug 05, 2001",3343.9,3348.2,3365.4,3323.7,-,-0.13%
"Jul 29, 2001",3348.2,3240.5,3359.5,3240.5,-,3.32%
"Jul 22, 2001",3240.5,3324.9,3332.7,3231.9,-,-2.54%
"Jul 15, 2001",3324.9,3342.1,3367,3324.7,-,-0.51%
"Jul 08, 2001",3342.1,3302.2,3354.8,3268,-,1.21%
"Jul 01, 2001",3302.2,3425.2,3425.2,3294.6,-,-3.59%
"Jun 24, 2001",3425.2,3364.7,3425.2,3346.4,-,1.80%
"Jun 17, 2001",3364.7,3351.2,3370,3322.3,-,0.40%
"Jun 10, 2001",3351.2,3365.4,3365.4,3314.7,-,-0.42%
"Jun 03, 2001",3365.4,3327.3,3372.9,3326,-,1.15%
"May 27, 2001",3327.3,3361.7,3365,3313.4,-,-1.02%
"May 20, 2001",3361.7,3339.9,3378.7,3339.9,-,0.65%
"May 13, 2001",3339.9,3326.3,3358.1,3297,-,0.41%
"May 06, 2001",3326.3,3279.9,3330.1,3270,-,1.41%
"Apr 29, 2001",3279.9,3237.3,3295.7,3237,-,1.33%
"Apr 22, 2001",3237,3243.7,3254.9,3228.4,-,-0.21%
"Apr 15, 2001",3243.7,3216.1,3272.4,3198.1,-,0.86%
"Apr 08, 2001",3216.1,3175.5,3221.1,3154.8,-,1.28%
"Apr 01, 2001",3175.5,3096.9,3206.2,3096.9,-,2.54%
"Mar 25, 2001",3096.9,3094.3,3140.9,3094,-,0.08%
"Mar 18, 2001",3094.3,3197.1,3197.1,3088.6,-,-3.22%
"Mar 11, 2001",3197.1,3276.9,3276.9,3152.7,-,-2.44%
"Mar 04, 2001",3276.9,3280.2,3313.7,3268.8,-,-0.10%
"Feb 25, 2001",3280.2,3241.4,3295.6,3233.8,-,1.20%
"Feb 18, 2001",3241.4,3267.1,3267.1,3227.7,-,-0.79%
"Feb 11, 2001",3267.1,3261.3,3298.9,3250.2,-,0.18%
"Feb 04, 2001",3261.3,3304.7,3304.7,3251.2,-,-1.31%
"Jan 28, 2001",3304.7,3268.2,3312.1,3250.3,-,1.12%
"Jan 21, 2001",3268.2,3254.5,3273.5,3233.3,-,0.42%
"Jan 14, 2001",3254.5,3188.6,3260.7,3178.4,-,2.07%
"Jan 07, 2001",3188.6,3240.7,3240.7,3170.3,-,-1.61%
"Dec 31, 2000",3240.7,3154.7,3248,3154.7,-,2.73%
"Dec 24, 2000",3154.7,3142.9,3222.5,3142.6,-,0.38%
"Dec 17, 2000",3142.9,3178.1,3205.4,3120.5,-,-1.11%
"Dec 10, 2000",3178.1,3232.5,3263.8,3172,-,-1.68%
"Dec 03, 2000",3232.5,3229.4,3290,3223.4,-,0.10%
"Nov 26, 2000",3229.4,3230.7,3257.4,3202.5,-,-0.04%
"Nov 19, 2000",3230.7,3275.6,3277.7,3215.7,-,-1.37%
"Nov 12, 2000",3275.6,3250.8,3278.3,3224.5,-,0.76%
"Nov 05, 2000",3250.8,3266.5,3321.8,3243.3,-,-0.48%
"Oct 29, 2000",3266.5,3195.7,3272.1,3195.6,-,2.22%
"Oct 22, 2000",3195.7,3187.8,3221.1,3184.4,-,0.25%
"Oct 15, 2000",3187.8,3157.6,3222.8,3136.5,-,0.96%
"Oct 08, 2000",3157.6,3244.8,3244.8,3142.2,-,-2.69%
"Oct 01, 2000",3244.8,3246.1,3276.9,3230.3,-,-0.04%
"Sep 24, 2000",3246.1,3143.5,3248.5,3143.5,-,3.26%
"Sep 17, 2000",3143.5,3280.5,3280.5,3131.9,-,-4.18%
"Sep 10, 2000",3280.5,3279,3306,3254.9,-,0.05%
"Sep 03, 2000",3278.9,3293.4,3316,3256.9,-,-0.44%
"Aug 27, 2000",3293.4,3326.3,3340.4,3261.7,-,-0.99%
"Aug 20, 2000",3326.3,3303.5,3343.7,3294,-,0.69%
"Aug 13, 2000",3303.5,3270.1,3310.1,3270.1,-,1.02%
"Aug 06, 2000",3270.1,3238.5,3277.3,3238.5,-,0.98%
"Jul 30, 2000",3238.5,3219.1,3244.2,3191.8,-,0.60%
"Jul 23, 2000",3219.1,3290.3,3290.3,3213.3,-,-2.16%
"Jul 16, 2000",3290.3,3263.6,3293.1,3244.6,-,0.82%
"Jul 09, 2000",3263.6,3261,3293.2,3255.6,-,0.08%
"Jul 02, 2000",3261,3257.6,3281.1,3230.7,-,0.10%
"Jun 25, 2000",3257.6,3127.3,3260,3114.5,-,4.17%
"Jun 18, 2000",3127.3,3096.9,3134.6,3076.5,-,0.98%
"Jun 11, 2000",3096.9,3101.9,3103.5,3063.3,-,-0.16%
"Jun 04, 2000",3101.9,3096.3,3124,3069.1,-,0.18%
"May 28, 2000",3096.3,2964.3,3098.5,2963,-,4.45%
"May 21, 2000",2964.3,3005.4,3005.4,2951.8,-,-1.37%
"May 14, 2000",3005.4,3004,3055.6,3000,-,0.05%
"May 07, 2000",3004,3075.6,3091.8,2958.2,-,-2.33%
"Apr 30, 2000",3075.6,3085.1,3099.8,3021.9,-,-0.31%
"Apr 23, 2000",3085.1,3041.5,3095.9,3041.5,-,1.43%
"Apr 16, 2000",3041.5,3096,3096,2883,-,-1.76%
"Apr 09, 2000",3096,3168.2,3187.3,3059.6,-,-2.28%
"Apr 02, 2000",3168.2,3133.3,3189.4,3124.2,-,1.11%
"Mar 26, 2000",3133.3,3133.3,3133.3,3133.3,-,-3.47%
"Mar 19, 2000",3245.9,3245.9,3245.9,3245.9,-,1.42%
"Mar 12, 2000",3200.3,3200.3,3200.3,3200.3,-,0.23%
"Mar 05, 2000",3192.8,3192.8,3192.8,3192.8,-,-1.64%
"Feb 27, 2000",3246.1,3246.1,3246.1,3246.1,-,4.01%
"Feb 20, 2000",3121,3121,3121,3121,-,-0.14%
"Feb 13, 2000",3125.4,3125.4,3125.4,3125.4,-,-1.74%
"Feb 06, 2000",3180.7,3180.7,3180.7,3180.7,-,1.53%
"Jan 30, 2000",3132.7,3132.7,3132.7,3132.7,-,2.20%
"Jan 23, 2000",3065.2,3065.2,3065.2,3065.2,-,-0.30%
"Jan 16, 2000",3074.4,3074.4,3074.4,3074.4,-,-1.52%
"Jan 09, 2000",3121.9,3121.9,3121.9,3121.9,-,2.99%
"Jan 02, 2000",3031.3,3031.3,3031.3,3031.3,-,-2.49%
"Dec 26, 1999",3108.8,3108.8,3108.8,3108.8,-,0.60%
"Dec 19, 1999",3090.4,3090.4,3090.4,3090.4,-,-0.15%
"Dec 12, 1999",3095.1,3095.1,3095.1,3095.1,-,1.30%
"Dec 05, 1999",3055.5,3055.5,3055.5,3055.5,-,0.98%
"Nov 28, 1999",3025.8,3025.8,3025.8,3025.8,-,1.62%
"Nov 21, 1999",2977.6,2977.6,2977.6,2977.6,-,-1.06%
"Nov 14, 1999",3009.4,3009.4,3009.4,3009.4,-,2.19%
"Nov 07, 1999",2944.9,2944.9,2944.9,2944.9,-,3.21%
"Oct 31, 1999",2853.3,2853.3,2853.3,2853.3,-,1.56%
"Oct 24, 1999",2809.4,2809.4,2809.4,2809.4,-,1.73%
"Oct 17, 1999",2761.7,2761.7,2761.7,2761.7,-,-1.05%
"Oct 10, 1999",2790.9,2790.9,2790.9,2790.9,-,-1.21%
"Oct 03, 1999",2825,2825,2825,2825,-,-0.45%
"Sep 26, 1999",2837.9,2837.9,2837.9,2837.9,-,1.14%
"Sep 19, 1999",2805.8,2805.8,2805.8,2805.8,-,-0.85%
"Sep 12, 1999",2829.9,2829.9,2829.9,2829.9,-,-3.11%
"Sep 05, 1999",2920.7,2920.7,2920.7,2920.7,-,1.92%
"Aug 29, 1999",2865.8,2865.8,2865.8,2865.8,-,-1.92%
"Aug 22, 1999",2921.8,2921.8,2921.8,2921.8,-,-0.53%
"Aug 15, 1999",2937.3,2937.3,2937.3,2937.3,-,1.63%
"Aug 08, 1999",2890.2,2890.2,2890.2,2890.2,-,-1.56%
"Aug 01, 1999",2935.9,2935.9,2935.9,2935.9,-,-0.02%
"Jul 25, 1999",2936.4,2936.4,2936.4,2936.4,-,-1.37%
"Jul 18, 1999",2977.2,2977.2,2977.2,2977.2,-,0.01%
"Jul 11, 1999",2976.8,2976.8,2976.8,2976.8,-,0.55%
"Jul 04, 1999",2960.6,2960.6,2960.6,2960.6,-,0.28%
"Jun 27, 1999",2952.4,2952.4,2952.4,2952.4,-,2.05%
"Jun 20, 1999",2893,2893,2893,2893,-,-1.32%
"Jun 13, 1999",2931.6,2931.6,2931.6,2931.6,-,1.66%
"Jun 06, 1999",2883.7,2883.7,2883.7,2883.7,-,0.49%
"May 30, 1999",2869.5,2869.5,2869.5,2869.5,-,2.00%
"May 23, 1999",2813.1,2813.1,2813.1,2813.1,-,-2.01%
"May 16, 1999",2870.9,2870.9,2870.9,2870.9,-,-3.59%
"May 09, 1999",2977.9,2977.9,2977.9,2977.9,-,1.96%
"May 02, 1999",2920.6,2920.6,2920.6,2920.6,-,-3.17%
"Apr 25, 1999",3016.3,3016.3,3016.3,3016.3,-,-0.48%
"Apr 18, 1999",3031,3031,3031,3031,-,0.77%
"Apr 11, 1999",3007.7,3007.7,3007.7,3007.7,-,1.87%
"Apr 04, 1999",2952.4,2952.4,2952.4,2952.4,-,3.67%
"Mar 28, 1999",2848,2848,2848,2848,-,-0.86%
"Mar 21, 1999",2872.6,2872.6,2872.6,2872.6,-,0.72%
"Mar 14, 1999",2852.1,2852.1,2852.1,2852.1,-,1.23%
"Mar 07, 1999",2817.4,2817.4,2817.4,2817.4,-,2.16%
"Feb 28, 1999",2757.9,2757.9,2757.9,2757.9,-,0.57%
"Feb 21, 1999",2742.2,2742.2,2742.2,2742.2,-,-1.35%
"Feb 14, 1999",2779.7,2779.7,2779.7,2779.7,-,1.09%
"Feb 07, 1999",2749.8,2749.8,2749.8,2749.8,-,-0.43%
"Jan 31, 1999",2761.8,2761.8,2761.8,2761.8,-,0.38%
"Jan 24, 1999",2751.4,2751.4,2751.4,2751.4,-,1.63%
"Jan 17, 1999",2707.2,2707.2,2707.2,2707.2,-,0.82%
"Jan 10, 1999",2685.3,2685.3,2685.3,2685.3,-,-1.76%
"Jan 03, 1999",2733.5,2733.5,2733.5,2733.5,-,1.35%
"Dec 27, 1998",2697,2697,2697,2697,-,1.86%
"Dec 20, 1998",2647.7,2647.7,2647.7,2647.7,-,0.60%
"Dec 13, 1998",2632,2632,2632,2632,-,0.55%
"Dec 06, 1998",2617.6,2617.6,2617.6,2617.6,-,-0.05%
"Nov 29, 1998",2618.9,2618.9,2618.9,2618.9,-,-2.14%
"Nov 22, 1998",2676.1,2676.1,2676.1,2676.1,-,2.71%
"Nov 15, 1998",2605.6,2605.6,2605.6,2605.6,-,0.40%
"Nov 08, 1998",2595.2,2595.2,2595.2,2595.2,-,-0.39%
"Nov 01, 1998",2605.4,2605.4,2605.4,2605.4,-,2.25%
"Oct 25, 1998",2548.1,2548.1,2548.1,2548.1,-,3.78%
"Oct 18, 1998",2455.3,2455.3,2455.3,2455.3,-,1.46%
"Oct 11, 1998",2419.9,2419.9,2419.9,2419.9,-,1.48%
"Oct 04, 1998",2384.6,2384.6,2384.6,2384.6,-,-2.06%
"Sep 27, 1998",2434.8,2434.8,2434.8,2434.8,-,-2.42%
"Sep 20, 1998",2495.3,2495.3,2495.3,2495.3,-,1.04%
"Sep 13, 1998",2469.5,2469.5,2469.5,2469.5,-,3.24%
"Sep 06, 1998",2391.9,2391.9,2391.9,2391.9,-,-1.88%
"Aug 30, 1998",2437.7,2437.7,2437.7,2437.7,-,-1.15%
"Aug 23, 1998",2466.1,2466.1,2466.1,2466.1,-,-4.92%
"Aug 16, 1998",2593.8,2593.8,2593.8,2593.8,-,2.59%
"Aug 09, 1998",2528.3,2528.3,2528.3,2528.3,-,-1.08%
"Aug 02, 1998",2555.8,2555.8,2555.8,2555.8,-,-3.99%
"Jul 26, 1998",2661.9,2661.9,2661.9,2661.9,-,-1.09%
"Jul 19, 1998",2691.3,2691.3,2691.3,2691.3,-,-2.48%
"Jul 12, 1998",2759.7,2759.7,2759.7,2759.7,-,1.95%
"Jul 05, 1998",2706.9,2706.9,2706.9,2706.9,-,0.45%
"Jun 28, 1998",2694.9,2694.9,2694.9,2694.9,-,5.12%
"Jun 21, 1998",2563.6,2563.6,2563.6,2563.6,-,0.27%
"Jun 14, 1998",2556.6,2556.6,2556.6,2556.6,-,1.57%
"Jun 07, 1998",2517.2,2517.2,2517.2,2517.2,-,-2.61%
"May 31, 1998",2584.6,2584.6,2584.6,2584.6,-,-2.66%
"May 24, 1998",2655.1,2655.1,2655.1,2655.1,-,-0.38%
"May 17, 1998",2665.1,2665.1,2665.1,2665.1,-,-1.56%
"May 10, 1998",2707.2,2707.2,2707.2,2707.2,-,-0.70%
"May 03, 1998",2726.2,2726.2,2726.2,2726.2,-,-0.79%
"Apr 26, 1998",2747.9,2747.9,2747.9,2747.9,-,-2.11%
"Apr 19, 1998",2807,2807,2807,2807,-,-0.46%
"Apr 12, 1998",2820.1,2820.1,2820.1,2820.1,-,2.29%
"Apr 05, 1998",2757,2757,2757,2757,-,1.31%
"Mar 29, 1998",2721.4,2721.4,2721.4,2721.4,-,0.55%
"Mar 22, 1998",2706.5,2706.5,2706.5,2706.5,-,-0.52%
"Mar 15, 1998",2720.7,2720.7,2720.7,2720.7,-,1.71%
"Mar 08, 1998",2674.9,2674.9,2674.9,2674.9,-,2.24%
"Mar 01, 1998",2616.2,2616.2,2616.2,2616.2,-,-0.54%
