DATE,PRICE,Open,High,Low,Vol.,Change %
"Aug 07, 2005",10600.31,10557.24,10719.41,10524.91,1.10B,0.40%
"Jul 31, 2005",10558.03,10641.78,10699.19,10554.45,1.12B,-0.78%
"Jul 24, 2005",10640.91,10651.66,10717.73,10572.92,1.06B,-0.10%
"Jul 17, 2005",10651.18,10640.19,10700.06,10574.99,1.35B,0.10%
"Jul 10, 2005",10640.83,10449.6,10657.69,10449.6,1.18B,1.83%
"Jul 03, 2005",10449.14,10303.13,10462.26,10175.4,997.40M,1.41%
"Jun 26, 2005",10303.44,10298.07,10433.79,10253.49,1.19B,0.05%
"Jun 19, 2005",10297.84,10621.54,10646.24,10297.84,1.21B,-3.06%
"Jun 12, 2005",10623.07,10503.57,10656.29,10474.38,1.21B,1.05%
"Jun 05, 2005",10512.63,10461.64,10578.84,10430.97,1.01B,0.49%
"May 29, 2005",10460.97,10541.89,10586.37,10448.41,883.32M,-0.77%
"May 22, 2005",10542.55,10472.8,10560.81,10426.39,980.61M,0.67%
"May 15, 2005",10471.91,10139.61,10499.26,10138.28,1.20B,3.27%
"May 08, 2005",10140.12,10345.4,10384.86,10075.55,1.16B,-1.98%
"May 01, 2005",10345.4,10192,10405.77,10188.07,1.26B,1.50%
"Apr 24, 2005",10192.51,10158.52,10263.6,10048.12,1.32B,0.34%
"Apr 17, 2005",10157.71,10088.54,10219.34,10000.46,1.47B,0.70%
"Apr 10, 2005",10087.51,10462.08,10529.77,10076.57,1.46B,-3.57%
"Apr 03, 2005",10461.34,10401.71,10557.11,10356.71,1.29B,0.55%
"Mar 27, 2005",10404.3,10444.13,10568.93,10381.02,1.37B,-0.37%
"Mar 20, 2005",10442.87,10629.9,10630.49,10430.53,1.13B,-1.76%
"Mar 13, 2005",10629.67,10773.92,10838.65,10557.04,1.51B,-1.34%
"Mar 06, 2005",10774.36,10940.55,10984.46,10758.55,1.17B,-1.52%
"Feb 27, 2005",10940.55,10842.05,10962.42,10730.47,1.25B,0.91%
"Feb 20, 2005",10841.6,10783.38,10845.6,10608.98,1.11B,0.52%
"Feb 13, 2005",10785.22,10795.72,10853.43,10730.32,1.31B,-0.10%
"Feb 06, 2005",10796.01,10715.76,10829.19,10660.42,1.29B,0.75%
"Jan 30, 2005",10716.13,10428.76,10723.89,10428.76,1.34B,2.77%
"Jan 23, 2005",10427.2,10393.58,10531.99,10368.61,1.40B,0.33%
"Jan 16, 2005",10392.99,10554.23,10628.94,10390.85,1.03B,-1.56%
"Jan 09, 2005",10558,10603.44,10663.74,10485.73,1.36B,-0.43%
"Jan 02, 2005",10603.96,10783.75,10867.39,10571.74,1.34B,-1.66%
"Dec 26, 2004",10783.01,10828.01,10868.07,10773.92,790.19M,-0.41%
"Dec 19, 2004",10827.12,10652.14,10864.67,10652.07,1.04B,1.66%
"Dec 12, 2004",10649.92,10543.44,10739.33,10543.21,1.78B,1.01%
"Dec 05, 2004",10543.22,10591.32,10591.99,10418.63,1.25B,-0.46%
"Nov 28, 2004",10592.21,10520.64,10643.05,10417.08,1.42B,0.67%
"Nov 21, 2004",10522.23,10455.73,10543.29,10432.01,790.77M,0.62%
"Nov 14, 2004",10456.91,10541.89,10602.85,10438.58,1.32B,-0.78%
"Nov 07, 2004",10539.01,10385.15,10539.6,10361.44,1.36B,1.46%
"Oct 31, 2004",10387.54,10028.73,10416.67,10010.15,1.66B,3.59%
"Oct 24, 2004",10027.47,9757.22,10044.95,9708.4,1.28B,2.76%
"Oct 17, 2004",9757.81,9932.98,10020.55,9753.02,1.30B,-1.77%
"Oct 10, 2004",9933.38,10056.09,10127.17,9875.13,1.24B,-1.21%
"Oct 03, 2004",10055.2,10191.4,10270.37,10036.32,1.21B,-1.35%
"Sep 26, 2004",10192.65,10046.65,10198.62,9977.92,1.29B,1.45%
"Sep 19, 2004",10047.24,10283.87,10283.87,10031.16,1.11B,-2.31%
"Sep 12, 2004",10284.46,10306.65,10348.39,10228.64,1.06B,-0.28%
"Sep 05, 2004",10313.07,10261.52,10363.36,10237.78,867.49M,0.52%
"Aug 29, 2004",10260.2,10193.83,10321.77,10074.22,847.25M,0.64%
"Aug 22, 2004",10195.01,10111.1,10211.25,10062.13,706.66M,0.84%
"Aug 15, 2004",10110.14,9825.35,10126.88,9825.35,922.19M,2.90%
"Aug 08, 2004",9825.35,9816.14,9954.18,9783.91,929.51M,0.10%
"Aug 01, 2004",9815.33,10138.45,10203.56,9793.05,919.76M,-3.20%
"Jul 25, 2004",10139.71,9964.71,10163.01,9913.92,1.09B,1.78%
"Jul 18, 2004",9962.22,10140.95,10237.12,9931.77,1.16B,-1.75%
"Jul 11, 2004",10139.78,10211.75,10286.89,10135.13,1.11B,-0.72%
"Jul 04, 2004",10213.22,10280.26,10280.26,10166.25,703.03M,-0.68%
"Jun 27, 2004",10282.83,10377.52,10471.24,10264.92,1.02B,-0.86%
"Jun 20, 2004",10371.84,10417.82,10498.67,10307.25,1.11B,-0.43%
"Jun 13, 2004",10416.41,10401.23,10437.9,10307.05,1.01B,0.06%
"Jun 06, 2004",10410.1,10243.31,10432.81,10243.31,671.89M,1.63%
"May 30, 2004",10242.82,10187.18,10302.08,10134.86,674.16M,0.53%
"May 23, 2004",10188.45,9968.02,10222.24,9915.86,918.88M,2.22%
"May 16, 2004",9966.74,10009.92,10093.21,9862.77,955.40M,-0.46%
"May 09, 2004",10012.87,10116.28,10116.28,9852.19,1.13B,-1.03%
"May 02, 2004",10117.34,10227.27,10386.32,10114.86,1.01B,-1.06%
"Apr 25, 2004",10225.57,10472.91,10537.35,10219.18,1.08B,-2.36%
"Apr 18, 2004",10472.84,10451.62,10496.61,10250.48,1.15B,0.20%
"Apr 11, 2004",10451.97,10444.38,10552.61,10322.16,1.07B,0.10%
"Apr 04, 2004",10442.03,10470.59,10570.81,10393.91,763.62M,-0.27%
"Mar 28, 2004",10470.59,10212.91,10496.44,10212.91,1.06B,2.52%
"Mar 21, 2004",10212.97,10185.93,10271.78,10007.49,1.10B,0.26%
"Mar 14, 2004",10186.6,10238.45,10328.82,10092.47,1.08B,-0.52%
"Mar 07, 2004",10240.08,10595.37,10634.29,10120.38,1.22B,-3.35%
"Feb 29, 2004",10595.55,10582.25,10695.55,10524.59,1.02B,0.11%
"Feb 22, 2004",10583.92,10619.55,10652.36,10521.7,1.07B,-0.33%
"Feb 15, 2004",10619.03,10628.88,10753.63,10580.66,774.55M,-0.08%
"Feb 08, 2004",10627.85,10592,10746.88,10559.26,1.04B,0.33%
"Feb 01, 2004",10593.03,10487.78,10593.4,10434.67,1.01B,1.00%
"Jan 25, 2004",10488.07,10568,10705.18,10417.85,1.12B,-0.76%
"Jan 18, 2004",10568.29,10601.4,10660.88,10490.96,893.20M,-0.30%
"Jan 11, 2004",10600.51,10461.55,10600.74,10367.41,1.10B,1.35%
"Jan 04, 2004",10458.89,10411.85,10592.59,10411.85,1.10B,0.47%
"Dec 28, 2003",10409.85,10321.35,10527.03,10321.35,596.76M,0.83%
"Dec 21, 2003",10324.67,10276.48,10375.93,10255.26,452.52M,0.45%
"Dec 14, 2003",10278.22,10046.53,10293.19,10021.64,1.16B,2.35%
"Dec 07, 2003",10042.16,9862.01,10052.07,9859.57,1.03B,1.82%
"Nov 30, 2003",9862.68,9785.35,9942.01,9785.35,1.18B,0.82%
"Nov 23, 2003",9782.46,9629.87,9804.98,9629.87,606.20M,1.60%
"Nov 16, 2003",9628.53,9765.64,9765.64,9585.5,1.04B,-1.43%
"Nov 09, 2003",9768.68,9807.49,9892.97,9719.05,951.86M,-0.42%
"Nov 02, 2003",9809.79,9802.46,9903.57,9773.12,948.77M,0.09%
"Oct 26, 2003",9801.12,9584.54,9839.86,9584.54,1.09B,2.28%
"Oct 19, 2003",9582.46,9721.5,9784.31,9497.72,1.10B,-1.43%
"Oct 12, 2003",9721.79,9675.72,9850.01,9675.57,993.99M,0.49%
"Oct 05, 2003",9674.68,9572.39,9768.69,9536.02,946.83M,1.07%
"Sep 28, 2003",9572.31,9314.42,9666.53,9230.47,1.14B,2.78%
"Sep 21, 2003",9313.08,9641.8,9641.87,9303.82,1.06B,-3.44%
"Sep 14, 2003",9644.82,9471.19,9686.08,9436.6,1.06B,1.83%
"Sep 07, 2003",9471.55,9503.41,9599.34,9380.95,935.89M,-0.33%
"Aug 31, 2003",9503.34,9416.67,9609.09,9389.58,891.97M,0.93%
"Aug 24, 2003",9415.82,9349.44,9421.23,9233.08,799.96M,0.72%
"Aug 17, 2003",9348.87,9320.66,9499.97,9320.59,1.12B,0.29%
"Aug 10, 2003",9321.69,9189.62,9337.17,9146.62,751.97M,1.42%
"Aug 03, 2003",9191.09,9154.18,9209.15,8997.11,971.71M,0.41%
"Jul 27, 2003",9153.97,9284.92,9361.4,9138.29,1.07B,-1.41%
"Jul 20, 2003",9284.57,9187.8,9284.57,9037.3,1.02B,1.05%
"Jul 13, 2003",9188.15,9126.45,9278.41,9017.84,1.28B,0.75%
"Jul 06, 2003",9119.59,9073.92,9261.12,8996.76,1.14B,0.54%
"Jun 29, 2003",9070.21,8990.74,9149.63,8871.2,840.04M,0.90%
"Jun 22, 2003",8989.05,9199.49,9199.7,8970.28,1.02B,-2.30%
"Jun 15, 2003",9200.75,9117.56,9352.77,9117.56,1.31B,0.92%
"Jun 08, 2003",9117.12,9061.18,9236.11,8945.59,1.05B,0.60%
"Jun 01, 2003",9062.79,8851.45,9215.88,8851.45,1.39B,2.40%
"May 25, 2003",8850.26,8600.54,8868.33,8540.59,1.07B,2.89%
"May 18, 2003",8601.38,8676.52,8676.59,8416.72,1.28B,-0.89%
"May 11, 2003",8678.97,8603.9,8743.47,8569.44,1.08B,0.86%
"May 04, 2003",8604.6,8583.17,8641.22,8477.36,849.40M,0.26%
"Apr 27, 2003",8582.68,8306.84,8593.25,8305.03,1.12B,3.33%
"Apr 20, 2003",8306.35,8336.67,8526.38,8263.98,1.16B,-0.38%
"Apr 13, 2003",8337.65,8203.97,8446.47,8201.55,1.01B,1.64%
"Apr 06, 2003",8203.41,8284.15,8520.21,8145.87,1.20B,-0.89%
"Mar 30, 2003",8277.15,8142.83,8335.62,7929.31,1.36B,1.61%
"Mar 23, 2003",8145.77,8514.82,8514.82,8104.05,1.16B,-4.41%
"Mar 16, 2003",8521.97,7857.96,8522.18,7779.73,1.56B,8.43%
"Mar 09, 2003",7859.71,7739.4,7931.63,7416.64,1.38B,1.55%
"Mar 02, 2003",7740.03,7890.24,7981.46,7562.65,1.22B,-1.91%
"Feb 23, 2003",7891.08,8017.34,8017.34,7719.64,1.26B,-1.58%
"Feb 16, 2003",8018.11,7909.3,8076.02,7854.38,905.22M,1.38%
"Feb 09, 2003",7908.8,7865.74,7985.52,7628.99,1.13B,0.57%
"Feb 02, 2003",7864.23,8053.74,8152.53,7830.02,1.12B,-2.35%
"Jan 26, 2003",8053.81,8128.54,8158.02,7917.16,1.40B,-0.95%
"Jan 19, 2003",8131.01,8586.26,8623.49,8112.43,1.04B,-5.31%
"Jan 12, 2003",8586.74,8787.83,8869.29,8559.11,1.24B,-2.26%
"Jan 05, 2003",8784.89,8602.78,8818.55,8580.1,1.27B,2.13%
"Dec 29, 2002",8601.69,8304.06,8635.49,8242.91,869.15M,3.59%
"Dec 22, 2002",8303.78,8511.39,8565.01,8285.14,540.99M,-2.44%
"Dec 15, 2002",8511.32,8436.59,8638.64,8327.78,1.29B,0.92%
"Dec 08, 2002",8433.71,8643.99,8643.99,8422.94,1.09B,-2.45%
"Dec 01, 2002",8645.77,8902.95,9043.37,8501.86,1.29B,-2.81%
"Nov 24, 2002",8896.09,8804.97,8950.33,8670.18,818.72M,1.04%
"Nov 17, 2002",8804.84,8579.74,8880.39,8405.12,1.47B,2.63%
"Nov 10, 2002",8579.09,8535.81,8583.95,8298.68,1.35B,0.49%
"Nov 03, 2002",8537.13,8521.6,8800,8498.92,1.49B,0.23%
"Oct 27, 2002",8517.64,8448.98,8542.27,8198.04,1.44B,0.87%
"Oct 20, 2002",8443.99,8320.74,8558.63,8230.5,1.48B,1.46%
"Oct 13, 2002",8322.4,7848.21,8331.56,7745.7,1.73B,6.01%
"Oct 06, 2002",7850.29,7528.68,7901.26,7197.49,1.80B,4.28%
"Sep 29, 2002",7528.4,7698.81,7969.37,7460.78,1.69B,-2.25%
"Sep 22, 2002",7701.45,7984.77,8012.42,7665.66,1.59B,-3.56%
"Sep 15, 2002",7986.02,8311.79,8482.34,7922.07,1.45B,-3.93%
"Sep 08, 2002",8312.69,8425.88,8726.9,8247.84,1.11B,-1.36%
"Sep 01, 2002",8427.2,8659.27,8659.27,8217.05,1.08B,-2.73%
"Aug 25, 2002",8663.5,8873.93,9017.02,8558.02,1.04B,-2.36%
"Aug 18, 2002",8872.96,8777.09,9077.01,8753.52,1.23B,1.08%
"Aug 11, 2002",8778.06,8741.92,8854.21,8353.07,1.30B,0.37%
"Aug 04, 2002",8745.45,8312.92,8796.68,8030.82,1.42B,5.20%
"Jul 28, 2002",8313.13,8267.99,8762.14,8203.82,1.59B,0.59%
"Jul 21, 2002",8264.39,8015.04,8309.39,7532.66,2.32B,3.06%
"Jul 14, 2002",8019.26,8681.28,8723.37,7966.72,1.78B,-7.66%
"Jul 07, 2002",8684.53,9375.7,9410.38,8599.66,1.64B,-7.41%
"Jun 30, 2002",9379.5,9239.25,9379.85,8897.54,988.31M,1.47%
"Jun 23, 2002",9243.26,9252.47,9413.08,8926.57,1.71B,-0.11%
"Jun 16, 2002",9253.79,9476.5,9733.39,9220.63,1.40B,-2.33%
"Jun 09, 2002",9474.21,9587.38,9758.8,9260.99,1.33B,-1.20%
"Jun 02, 2002",9589.67,9923.94,9986.49,9472.54,1.35B,-3.38%
"May 26, 2002",9925.25,10106.54,10118.51,9802.23,836.88M,-1.77%
"May 19, 2002",10104.26,10348.93,10348.93,10063.5,921.70M,-2.40%
"May 12, 2002",10353.08,9938.82,10353.43,9920.2,1.14B,4.16%
"May 05, 2002",9939.92,10005.8,10148.94,9807.69,1.19B,-0.67%
"Apr 28, 2002",10006.63,9910.52,10117.54,9811.57,1.20B,0.97%
"Apr 21, 2002",9910.72,10256,10256,9910.72,1.13B,-3.38%
"Apr 14, 2002",10257.11,10189.57,10326.44,10057,1.26B,0.65%
"Apr 07, 2002",10190.82,10258.91,10394.67,10120.87,1.27B,-0.79%
"Mar 31, 2002",10271.64,10402.07,10402.07,10139.48,977.95M,-1.27%
"Mar 24, 2002",10403.94,10428.43,10502.61,10276.76,792.19M,-0.23%
"Mar 17, 2002",10427.67,10608.54,10673.1,10354.74,997.50M,-1.69%
"Mar 10, 2002",10607.23,10570.07,10647.09,10474.17,1.18B,0.33%
"Mar 03, 2002",10572.49,10368.1,10663.83,10366.78,1.36B,1.96%
"Feb 24, 2002",10368.86,9969.75,10374.88,9966.36,1.31B,4.02%
"Feb 17, 2002",9968.15,9899.24,10029.94,9734.21,1.07B,0.66%
"Feb 10, 2002",9903.04,9739.81,10052.29,9710.68,1.05B,1.63%
"Feb 03, 2002",9744.24,9905.46,9905.46,9580.32,1.26B,-1.65%
"Jan 27, 2002",9907.26,9843.05,9943.94,9529.46,1.26B,0.68%
"Jan 20, 2002",9840.08,9772.34,9897.85,9680.51,914.51M,0.70%
"Jan 13, 2002",9771.85,9985.38,9986.21,9711.1,1.23B,-2.16%
"Jan 06, 2002",9987.53,10261.33,10300.15,9985.25,1.06B,-2.65%
"Dec 30, 2001",10259.74,10136.36,10283.67,9935.7,865.39M,1.21%
"Dec 23, 2001",10136.99,10036.59,10184.45,10034.44,458.80M,1.01%
"Dec 16, 2001",10035.34,9809.42,10088.34,9798.84,1.32B,2.29%
"Dec 09, 2001",9811.15,10047.04,10075.61,9736.42,1.19B,-2.37%
"Dec 02, 2001",10049.46,9848.93,10169.44,9703.9,1.18B,2.01%
"Nov 25, 2001",9851.56,9961.58,9992.79,9691.39,1.15B,-1.09%
"Nov 18, 2001",9959.71,9870.45,9976.73,9796.41,659.33M,0.94%
"Nov 11, 2001",9866.99,9606.13,9908.79,9408.58,1.30B,2.70%
"Nov 04, 2001",9608,9326.59,9721.75,9326.17,1.14B,3.05%
"Oct 28, 2001",9323.54,9543.37,9543.37,9014.46,1.17B,-2.32%
"Oct 21, 2001",9545.17,9203.91,9598.17,9167.45,1.17B,3.71%
"Oct 14, 2001",9204.11,9340.84,9489.33,9080.81,1.21B,-1.50%
"Oct 07, 2001",9344.16,9115.75,9432.04,9000.14,1.25B,2.46%
"Sep 30, 2001",9119.77,8845.97,9187.37,8732.14,1.40B,3.08%
"Sep 23, 2001",8847.56,8242.32,8856.55,8242.32,1.65B,7.43%
"Sep 16, 2001",8235.81,9580.32,9580.32,8062.34,2.46B,-14.26%
"Sep 09, 2001",9605.51,9603.36,9671.8,9493.55,280.04M,-0.00%
"Sep 02, 2001",9605.85,9946.98,10182.38,9558.39,1.17B,-3.46%
"Aug 26, 2001",9949.75,10422.76,10441.37,9869.14,887.50M,-4.54%
"Aug 19, 2001",10423.17,10239.33,10440.68,10134.5,908.99M,1.78%
"Aug 12, 2001",10240.78,10411.9,10478.81,10180.93,873.23M,-1.68%
"Aug 05, 2001",10416.25,10504.13,10504.13,10197.32,841.72M,-0.92%
"Jul 29, 2001",10512.78,10418.68,10609.65,10361.45,952.28M,0.92%
"Jul 22, 2001",10416.67,10576.92,10595.4,10203.69,1.03B,-1.51%
"Jul 15, 2001",10576.65,10537.98,10679.12,10438.66,1.23B,0.36%
"Jul 08, 2001",10539.06,10253.62,10549.76,10120.89,1.23B,2.79%
"Jul 01, 2001",10252.68,10504.95,10638.87,10220.14,731.06M,-2.38%
"Jun 24, 2001",10502.4,10607.88,10646.45,10394.72,1.28B,-0.96%
"Jun 17, 2001",10604.59,10622.5,10759.64,10563.66,1.16B,-0.18%
"Jun 10, 2001",10623.64,10974.79,11004.33,10566.55,1.28B,-3.22%
"Jun 03, 2001",10977,10991.77,11196.53,10938.08,1.00B,-0.12%
"May 27, 2001",10990.41,11004.66,11066.01,10835.49,814.58M,-0.14%
"May 20, 2001",11005.37,11299.14,11350.05,10993.79,1.02B,-2.62%
"May 13, 2001",11301.74,10819.55,11328.61,10800.13,1.07B,4.44%
"May 06, 2001",10821.31,10952.35,10995.28,10774.13,960.41M,-1.19%
"Apr 29, 2001",10951.24,10814.41,10958.14,10673.22,1.05B,1.31%
"Apr 22, 2001",10810.05,10571,10810.05,10444.06,1.12B,2.18%
"Apr 15, 2001",10579.85,10118.16,10706.47,10046.52,1.55B,4.47%
"Apr 08, 2001",10126.94,9793.58,10173.79,9775.79,1.01B,3.43%
"Apr 01, 2001",9791.09,9877.16,9992.53,9375.72,1.36B,-0.89%
"Mar 25, 2001",9878.78,9509.25,9960.88,9509.25,1.35B,3.93%
"Mar 18, 2001",9504.78,9820.05,10019.94,9106.54,1.62B,-3.24%
"Mar 11, 2001",9823.41,10638.52,10638.63,9814.35,1.48B,-7.71%
"Mar 04, 2001",10644.62,10468.93,10859.5,10468.53,1.13B,1.70%
"Feb 25, 2001",10466.31,10447.59,10698.43,10302.06,1.25B,0.23%
"Feb 18, 2001",10441.9,10800.23,10903.17,10294.01,972.81M,-3.31%
"Feb 11, 2001",10799.82,10779.42,11012.9,10722.15,985.72M,0.17%
"Feb 04, 2001",10781.45,10860.44,11035.14,10754.96,1.04B,-0.76%
"Jan 28, 2001",10864.1,10657.13,11022.78,10612.53,1.18B,1.91%
"Jan 21, 2001",10659.98,10581.9,10778.72,10509.92,1.27B,0.68%
"Jan 14, 2001",10587.59,10525.78,10737.24,10486.64,1.21B,0.59%
"Jan 07, 2001",10525.38,10658.73,10700.85,10468.04,1.27B,-1.28%
"Dec 31, 2000",10662.01,10790.92,11028,10581.09,1.33B,-1.17%
"Dec 24, 2000",10787.99,10638.21,10917.68,10597.64,743.76M,1.43%
"Dec 17, 2000",10635.56,10433.34,10784.58,10299.21,1.36B,1.92%
"Dec 10, 2000",10434.96,10719.36,10915.4,10434.59,1.41B,-2.59%
"Dec 03, 2000",10712.91,10377.33,10917.3,10319.31,1.39B,3.27%
"Nov 26, 2000",10373.54,10479.33,10646.17,10292.39,1.34B,-0.92%
"Nov 19, 2000",10470.23,10624.18,10624.28,10371.64,687.20M,-1.50%
"Nov 12, 2000",10629.87,10595.35,10799.37,10369.74,1.11B,0.25%
"Nov 05, 2000",10602.95,10820.6,11006.5,10602.57,1.15B,-1.99%
"Oct 29, 2000",10817.95,10588.06,10995.41,10578.49,1.24B,2.15%
"Oct 22, 2000",10590.62,10230.29,10590.62,10216.23,1.58B,3.56%
"Oct 15, 2000",10226.59,10184.78,10293.92,9654.64,1.56B,0.34%
"Oct 08, 2000",10192.18,10596.91,10641.31,10014.24,1.37B,-3.82%
"Oct 01, 2000",10596.54,10659.06,10857.73,10518.85,1.19B,-0.51%
"Sep 24, 2000",10650.92,10847.37,10897.31,10579.52,1.32B,-1.81%
"Sep 17, 2000",10847.37,10926.42,10935.58,10567.32,1.33B,-0.73%
"Sep 10, 2000",10927,11219.54,11286.13,10916.92,1.06B,-2.62%
"Sep 03, 2000",11220.65,11221.76,11401.19,11184.77,803.10M,-0.16%
"Aug 27, 2000",11238.78,11194.48,11319.06,11096.35,770.96M,0.41%
"Aug 20, 2000",11192.63,11058.85,11210.94,11027.07,711.65M,1.32%
"Aug 13, 2000",11046.48,11027.07,11177.61,10961.14,800.46M,0.17%
"Aug 06, 2000",11027.8,10773.98,11067.73,10736.98,835.65M,2.42%
"Jul 30, 2000",10767.75,10514.29,10769.95,10497.8,802.97M,2.44%
"Jul 23, 2000",10511.17,10731.44,10778.11,10464.5,854.28M,-2.07%
"Jul 16, 2000",10733.56,10812.4,10874.63,10685.48,896.63M,-0.73%
"Jul 09, 2000",10812.75,10627.14,10834.32,10604.86,787.03M,1.66%
"Jul 02, 2000",10635.98,10450.36,10658.25,10393.09,535.12M,1.80%
"Jun 25, 2000",10447.89,10403.69,10620.42,10336.16,898.63M,0.41%
"Jun 18, 2000",10404.75,10448.4,10597.44,10335.46,884.54M,-0.43%
"Jun 11, 2000",10449.3,10615.12,10763.7,10449.3,867.58M,-1.55%
"Jun 04, 2000",10614.06,10793.11,10863,10588.29,787.95M,-1.67%
"May 28, 2000",10794.76,10302.31,10846.08,10302.31,713.22M,4.81%
"May 21, 2000",10299.24,10624.79,10664.54,10258.81,881.58M,-3.08%
"May 14, 2000",10626.85,10606.97,10971.24,10570.65,856.79M,0.16%
"May 07, 2000",10609.37,10571.31,10684.85,10292.1,859.96M,0.30%
"Apr 30, 2000",10577.86,10749.42,10926.26,10375.81,890.32M,-1.45%
"Apr 23, 2000",10733.91,10822.33,11141.88,10695.44,1.10B,-1.02%
"Apr 16, 2000",10844.05,10303.29,10845.29,10232.55,818.15M,5.22%
"Apr 09, 2000",10305.77,11114.89,11425.45,10201.53,1.02B,-7.25%
"Apr 02, 2000",11111.48,10863.28,11418.24,10717.78,1.11B,1.74%
"Mar 26, 2000",10921.92,11093.25,11170.82,10910.75,955.81M,-1.72%
"Mar 19, 2000",11112.72,10594.75,11234.65,10586.99,1.03B,4.88%
"Mar 12, 2000",10595.23,9911.22,10763.38,9735.54,1.08B,6.71%
"Mar 05, 2000",9928.82,10358.96,10383.95,9731.81,1.06B,-4.23%
"Feb 27, 2000",10367.2,9854.66,10443.52,9842.57,1.04B,5.12%
"Feb 20, 2000",9862.12,10219.83,10338.35,9836.06,812.40M,-3.50%
"Feb 13, 2000",10219.52,10431.65,10763.07,10199.98,918.60M,-1.97%
"Feb 06, 2000",10425.21,10965.97,11023.06,10356.96,833.03M,-4.91%
"Jan 30, 2000",10963.8,10735.77,11118.93,10701.64,884.38M,2.09%
"Jan 23, 2000",10738.87,11251.94,11366.5,10735.77,978.18M,-4.56%
"Jan 16, 2000",11251.71,11719.19,11720.12,11232.48,790.38M,-4.02%
"Jan 09, 2000",11722.98,11532.48,11750.28,11502.7,981.28M,1.74%
"Jan 02, 2000",11522.56,11501.85,11528.14,10938.67,912.81M,0.22%
"Dec 26, 1999",11497.12,11410.65,11568.77,11380.6,384.16M,0.80%
"Dec 19, 1999",11405.76,11254.5,11443.07,11098.01,485.59M,1.32%
"Dec 12, 1999",11257.43,11217.46,11383.74,11124.39,1.05B,0.29%
"Dec 05, 1999",11224.7,11286.79,11297.8,11054.66,800.70M,-0.54%
"Nov 28, 1999",11286.18,10985.73,11341.23,10859.65,751.89M,2.71%
"Nov 21, 1999",10988.91,11008.78,11112.77,10949.15,538.18M,-0.14%
"Nov 14, 1999",11003.89,10764.73,11054.35,10712.13,773.53M,2.18%
"Nov 07, 1999",10769.32,10668.42,10776.05,10536.27,818.69M,0.61%
"Oct 31, 1999",10704.48,10730.78,10842.72,10563.19,814.77M,-0.24%
"Oct 24, 1999",10729.86,10468.98,10790.02,10273.95,605.11M,2.48%
"Oct 17, 1999",10470.25,10018.45,10520.9,9976.02,618.68M,4.50%
"Oct 10, 1999",10019.71,10649.76,10719.1,9998.18,366.08M,-5.92%
"Oct 03, 1999",10649.76,10274.58,10655.78,10274.27,503.27M,3.67%
"Sep 26, 1999",10273,10279.33,10402.81,10081.13,479.63M,-0.06%
"Sep 19, 1999",10279.33,10801.87,10845.74,10187.2,429.10M,-4.85%
"Sep 12, 1999",10803.63,11027.4,11042.36,10626.65,400.10M,-2.04%
"Sep 05, 1999",11028.43,11079.08,11142.41,10967,315.37M,-0.45%
"Aug 29, 1999",11078.45,11087.69,11123.09,10732.71,408.45M,-0.11%
"Aug 22, 1999",11090.17,11099.66,11365.93,11077.82,403.23M,-0.09%
"Aug 15, 1999",11100.61,10980.11,11117.08,10873.29,426.02M,1.16%
"Aug 08, 1999",10973.65,10714.03,10981.89,10549.08,414.55M,2.42%
"Aug 01, 1999",10714.03,10654.83,10829.91,10566.18,443.11M,0.55%
"Jul 25, 1999",10655.15,10907.8,11031.28,10647.86,365.58M,-2.34%
"Jul 18, 1999",10910.96,11209.84,11252.27,10861.89,402.59M,-2.67%
"Jul 11, 1999",11209.84,11193.38,11230.74,11085.1,391.87M,0.14%
"Jul 04, 1999",11193.7,11137.47,11236.76,11080.35,345.66M,0.49%
"Jun 27, 1999",11139.24,10555.88,11139.56,10555.88,445.90M,5.56%
"Jun 20, 1999",10552.56,10854.75,10880.25,10471.2,351.54M,-2.79%
"Jun 13, 1999",10855.56,10490.83,10888.49,10486.71,407.97M,3.48%
"Jun 06, 1999",10490.51,10799.2,10917.3,10430.67,405.37M,-2.86%
"May 30, 1999",10799.84,10561.01,10799.84,10409.14,322.70M,2.27%
"May 23, 1999",10559.74,10829.87,10856.42,10434.26,450.20M,-2.49%
"May 16, 1999",10829.28,10910.57,10946.08,10740.8,415.84M,-0.77%
"May 09, 1999",10913.32,11029.14,11130.67,10812.81,455.21M,-1.07%
"May 02, 1999",11031.59,10789.04,11035.31,10756.11,521.37M,2.25%
"Apr 25, 1999",10789.04,10689.67,10961.71,10649.86,516.45M,0.93%
"Apr 18, 1999",10689.67,10493.89,10765.74,10333.15,568.35M,1.87%
"Apr 11, 1999",10493.89,10174.11,10526.54,10096.69,530.74M,3.15%
"Apr 04, 1999",10173.84,9836.12,10212.13,9836.12,412.65M,3.47%
"Mar 28, 1999",9832.51,9821.61,10040.36,9765.63,323.06M,0.10%
"Mar 21, 1999",9822.24,9902.28,9934.63,9625.21,368.39M,-0.82%
"Mar 14, 1999",9903.55,9876.08,10085.31,9845.83,441.82M,0.28%
"Mar 07, 1999",9876.35,9737.19,9958.77,9669.89,460.83M,1.44%
"Feb 28, 1999",9736.08,9307.39,9738.79,9211.23,467.25M,4.62%
"Feb 21, 1999",9306.58,9339.95,9611.33,9233.32,411.63M,-0.36%
"Feb 14, 1999",9339.95,9277.31,9395.67,9179.21,308.50M,0.70%
