DATE,PRICE,Open,High,Low,Change %
"Jun 22, 1975",1.3291,1.3291,1.3291,1.3291,-0.49%
"Jun 15, 1975",1.3356,1.3356,1.3356,1.3356,-0.27%
"Jun 08, 1975",1.3392,1.3392,1.3392,1.3392,-0.35%
"Jun 01, 1975",1.3439,1.3439,1.3439,1.3439,0.05%
"May 25, 1975",1.3432,1.3432,1.3432,1.3432,-0.20%
"May 18, 1975",1.3459,1.3459,1.3459,1.3459,0.45%
"May 11, 1975",1.3399,1.3399,1.3399,1.3399,-0.39%
"May 04, 1975",1.3452,1.3452,1.3452,1.3452,0.22%
"Apr 27, 1975",1.3423,1.3423,1.3423,1.3423,-0.10%
"Apr 20, 1975",1.3437,1.3437,1.3437,1.3437,-0.08%
"Apr 13, 1975",1.3448,1.3448,1.3448,1.3448,0.15%
"Apr 06, 1975",1.3428,1.3428,1.3428,1.3428,-0.46%
"Mar 30, 1975",1.349,1.349,1.349,1.349,-0.35%
"Mar 23, 1975",1.3537,1.3537,1.3537,1.3537,-0.62%
"Mar 16, 1975",1.3622,1.3622,1.3622,1.3622,0.29%
"Mar 09, 1975",1.3583,1.3583,1.3583,1.3583,-0.53%
"Mar 02, 1975",1.3656,1.3656,1.3656,1.3656,-0.08%
"Feb 23, 1975",1.3667,1.3667,1.3667,1.3667,0.90%
"Feb 16, 1975",1.3545,1.3545,1.3545,1.3545,0.34%
"Feb 09, 1975",1.3499,1.3499,1.3499,1.3499,0.77%
"Feb 02, 1975",1.3396,1.3396,1.3396,1.3396,0.10%
"Jan 26, 1975",1.3383,1.3383,1.3383,1.3383,0.07%
"Jan 19, 1975",1.3373,1.3373,1.3373,1.3373,0.65%
"Jan 12, 1975",1.3287,1.3287,1.3287,1.3287,0.05%
"Jan 05, 1975",1.328,1.328,1.328,1.328,0.29%
